0.0108882,0.0272937,0.00912972,0.00202818,0.0054691,0.0012709,0.000415274,0.00382933,0.0000360023,0.0000675915,0.00112793,0.0000106623,0.000190439,6.36289e-6,0.0000895538,0.0000175154,0.000169033,4.40038e-6,0.000311979,0.000310098,0.000088146,0.0000160898,4.59443e-6,0.000387522
0.00721195,0.0339263,0.00328565,0.0127682,0.000773493,0.00723859,0.000707161,0.00198242,0.00142946,0.000365852,0.000868066,0.000430045,0.00100309,0.000339206,0.000191002,0.000215628,0.0000456595,0.000298458,0.0000802727,0.000245455,0.0000153722,0.000123979,0.000095669,1.98295e-6
0.01621,0.0275903,0.00208949,0.00910806,0.000133872,0.00355663,0.000207652,0.000864147,0.000439759,0.0000774318,0.000253658,0.0000436091,0.000385541,0.000136425,0.0000881306,0.0000780357,0.0000984622,0.000105302,0.000286404,0.000216969,0.0000916467,0.0000908837,0.000106068,0.000013346
0.0469351,0.0114865,0.0160884,0.0035376,0.00934082,0.00157499,0.00232133,0.0000972134,0.000548505,0.0000723161,0.000179552,0.0000437203,0.0000727523,0.000161419,0.00001112,0.00025272,5.94811e-6,0.000984589,0.000607485,0.0000280704,0.000191593,0.0000853998,0.000124574,0.0000853337
0.0172158,0.00751626,0.0174668,0.00249717,0.00527609,0.00704878,0.000304973,0.000202693,0.00246799,0.00029546,0.00138567,0.000581889,0.000550933,0.000250444,0.000590885,0.0000429818,0.000181211,0.000138924,0.000241346,0.000557461,0.000159067,0.00018636,0.000358855,0.0000324414
0.0129973,0.017964,0.00934117,0.00212354,0.000101397,0.000345409,0.00109014,0.0011149,0.000623123,0.0000177839,0.0000980398,0.00049952,0.000434654,0.0000881563,0.0000744586,0.000123111,0.0000393219,0.0000584255,0.0000538452,0.0000721727,0.0000162414,0.0000636715,8.9753e-6,0.0000187965
0.0291228,0.00325355,0.0119642,0.00367866,0.00427963,0.00285726,0.000856908,0.000691451,0.000229299,0.000441702,0.000124501,0.000646895,0.00013609,0.0000180016,0.000146706,0.0000370085,0.0000668489,0.000034968,0.0000794806,0.000171917,0.000054156,0.0000297908,0.000115406,0.0000134934
0.00266993,0.00121423,0.0388539,0.00646005,0.000394581,0.00411811,0.000359194,0.00093973,0.00031731,0.000679373,0.000280383,0.0000670473,0.000295746,0.000178005,0.000235427,0.000108184,0.000230159,0.000173702,0.000320974,0.000317905,0.000222263,0.000387156,0.0000730757,0.0000492617
0.000437093,0.00155437,0.0662853,0.00176904,0.000681301,0.000718445,0.00172727,0.000670413,0.000316523,0.000215646,0.000254472,0.00015596,0.000266248,0.0000204259,0.0000626194,0.0000442014,0.000198036,0.0000267559,0.000199448,0.000202869,0.00014591,0.000436012,0.0000230984,0.0000201234
0.010305,0.0271611,0.00231582,0.00674586,0.000252047,0.00332277,0.000120825,0.00253534,0.0000728351,0.00137252,0.0000255356,0.000148918,0.0000641579,0.0000281466,0.0000204873,0.0000115721,0.000229376,0.000210114,0.00028247,0.000272074,0.0000843167,0.000133258,0.0000289226,0.0000481298
0.00595991,0.00203722,0.00449142,0.00941077,0.00390624,0.00112111,0.000842083,0.000500043,0.00139143,0.000442766,0.000194324,0.000113359,0.000234051,0.0000633704,0.0000215655,0.0000827879,0.000209724,0.000179587,6.00245e-6,0.0000632808,0.000228773,0.0000119303,0.0000337367,0.000145148
0.0423857,0.0118128,0.00403356,0.00267305,0.00177579,0.00148574,0.000959094,0.000830655,0.00044022,0.000239141,0.0000783187,0.000102541,0.000275145,0.000259934,0.000129244,0.0000425817,0.0000620849,0.0000544596,0.000131912,0.000129316,0.0000801576,4.86712e-6,0.0000142905,0.0000415896
0.0220154,0.00303567,0.016251,0.00144899,0.000403816,0.000831001,0.000727692,0.00352379,0.0000195134,0.0000152585,0.00124336,0.000150086,0.000363246,0.000560391,0.000413939,0.000286068,0.00010929,0.0000702182,0.000292258,8.03037e-6,0.0000916724,0.000154369,0.0000320898,0.0000435383
0.0558701,0.0208754,0.0182678,0.00181578,0.000011975,0.00024497,0.000186682,0.0000181282,0.000609281,0.000673816,0.000429332,0.000717108,0.000431282,0.000329352,0.000279627,0.000447181,0.00026705,0.0000947707,0.000143869,0.000973778,0.000328486,0.000219332,0.000268912,0.000554511
0.00450443,0.00901576,0.0243947,0.00245895,0.00137579,0.00954913,0.000221979,0.000605824,0.00143838,0.0000907655,0.000419107,0.000030019,0.000168137,0.0000401934,0.00070871,0.00036915,0.000136959,0.000230326,0.000909581,0.000274256,0.000344307,0.000690722,0.000132139,0.000169077
